id,name,definition,synonyms_exact,alt_ids,subsets,xrefs,replaced_by,consider
UBERON:0001965,substantia nigra pars compacta,"Regional part of substantia nigra consisting of a densely packed region of cells, more or less dorsal to the pars reticulata, but extending into the pars reticulata in some species. The dominant neurotransmitter used by pars compacta neurons is dopamine. Pars compacta neurons are pigmented in many species (MM).","compact part of substantia nigra|pars compacta|pars compacta substantiae nigrae|SNpc|substantia nigra compact part|substantia nigra compacta|substantia nigra, compact part",,pheno_slim|uberon_slim,"BAMS:SNC|BAMS:SNc|BIRNLEX:990|BM:MB-SNc|BTO:0003749|DHBA:12252|EMAPA:35836|FMA:62907|HBA:9074|MA:0001064|MBA:374|MESH:D065842 {sssom:mapping_provider=""https://github.com/biopragmatics/biomappings"", sssom:mapping_justification=""https://w3id.org/semapv/vocab/LexicalMatching""}|NCIT:C97341|neuronames:537 {source=""BIRNLEX:990""}|UMLS:C0175412 {source=""BIRNLEX:990"", source=""ncithesaurus:Pars_Compacta""}|Wikipedia:Substantia_nigra_pars_compacta",,
UBERON:0001966,substantia nigra pars reticulata,"Regional part of substantia nigra consisting of loosely packed cells, generally located ventral and lateral to the pars compacta. Many cells in this region use GABA as a neurotransmitter (MM).","nucleus substantiae nigrae, pars reticularis|pars reticularis|pars reticularis substantiae nigrae|pars reticulata|reticular part of substantia nigra|substantia nigra, pars diffusa|substantia nigra, reticular part",,pheno_slim|uberon_slim,"BAMS:SNR|BAMS:SNr|BIRNLEX:968|BM:MB-SNr|BTO:0003750|DHBA:12259|EMAPA:35838|FMA:62908|HBA:9075|MA:0001066|MBA:381|MESH:D065841 {sssom:mapping_provider=""https://github.com/biopragmatics/biomappings"", sssom:mapping_justification=""https://w3id.org/semapv/vocab/LexicalMatching""}|neuronames:537 {source=""BIRNLEX:968""}|UMLS:C0175413 {source=""BIRNLEX:968""}|Wikipedia:Pars_reticulata",,
UBERON:0001967,reticular lamina of epithelium,"A thin extracellular layer that sometimes lies below the basal lamina, is composed chiefly of collagenous fibers, and serves to anchor the basal lamina to underlying connective tissue.",fibroreticular lamina|lamina fibroreticularis,,uberon_slim,FMA:62924|Wikipedia:Reticular_lamina,,
UBERON:0001968,semen,Organism substance that is composed of sperm cells suspended in seminal fluid.,,,pheno_slim|uberon_slim,"BTO:0001230|CALOHA:TS-0917|EMAPA:31488|FMA:62966|GAID:1169|MA:0002522|MESH:D012661|NCIT:C13277|NCIT:C13713|UMLS:C1518159 {source=""ncithesaurus:Male_Genital_System_Fluid_or_Secretion""}|UMLS:C2756969 {source=""ncithesaurus:Semen""}|Wikipedia:Semen",,
UBERON:0001969,blood plasma,"The liquid component of blood, in which erythrocytes are suspended.",blood plasm|portion of blood plasma,,efo_slim|pheno_slim|uberon_slim,"BTO:0000131|CALOHA:TS-0800|EFO:0001905|EMAPA:35690|FMA:62970|GAID:1178|MA:0002501|MAT:0000052|MESH:D010949|MIAA:0000052|NCIT:C13356|UMLS:C0032105 {source=""ncithesaurus:Plasma""}|Wikipedia:Blood_plasma",,
UBERON:0001970,bile,Vital aqueous secretion of the liver that is formed by hepatocytes and modified down stream by absorptive and secretory properties of the bile duct epithelium.,,,pheno_slim|uberon_slim,"BTO:0000121|CALOHA:TS-1172|ENVO:02000023|FMA:62971|GAID:1157|galen:Bile|MA:0002513|MESH:D001646|NCIT:C13192|UMLS:C0005388 {source=""ncithesaurus:Bile""}|Wikipedia:Bile|ZFA:0005857",,
UBERON:0001971,gastric juice,,stomach secretion,,pheno_slim|uberon_slim,"BTO:0000501|FMA:62972|GAID:1160|galen:GastricJuice|MA:0002519|MESH:D005750|NCIT:C32661|UMLS:C0017133 {source=""ncithesaurus:Gastric_Secretion""}|Wikipedia:Gastric_juice",,
UBERON:0001972,submucosa of esophagus,A submucosa that is part of a esophagus [Automatically generated definition].,esophageal submucosa|esophagus submucosa|gullet submucosa|oesophagus submucosa|submucosa of esophagus|submucosa of gullet|submucosa of oesophagus|tela submucosa (oesophagus)|tela submucosa esophagi|tela submucosa oesophageae|tela submucosa of esophagus,,,BTO:0002109|EMAPA:35325|FMA:62997|MA:0002724|SCTID:362128009,,
UBERON:0001974,lamina propria of esophagus,A lamina propria that is part of a esophagus [Automatically generated definition].,esophagus lamina propria|esophagus lamina propria mucosa|esophagus lamina propria mucosae|gullet lamina propria|gullet lamina propria mucosa|gullet lamina propria mucosae|lamina propria mucosa of esophagus|lamina propria mucosa of gullet|lamina propria mucosa of oesophagus|lamina propria mucosae of esophagus|lamina propria mucosae of gullet|lamina propria mucosae of oesophagus|lamina propria of gullet|lamina propria of oesophagus|oesophagus lamina propria mucosa|oesophagus lamina propria mucosae,,,"EMAPA:26987|FMA:63050|MA:0001568|NCIT:C49223|UMLS:C1707949 {source=""ncithesaurus:Esophageal_Lamina_Propria""}",,
UBERON:0001975,serosa of esophagus,A serous membrane that is part of a esophagus [Automatically generated definition].,esophagus serosa|esophagus serous membrane|gullet serosa|gullet serous membrane|oesophagus serous membrane|serosa of abdominal part of esophagus|serosa of gullet|serosa of oesophagus|serous coat of oesophagus|serous membrane of esophagus|serous membrane of gullet|serous membrane of oesophagus|tunica serosa oesophageae,,,EMAPA:35322|FMA:63057|MA:0001571,,
UBERON:0001976,epithelium of esophagus,The epithelial layer that lines the luminal space of the esophagus.,epithelial tissue of esophagus|epithelial tissue of gullet|epithelial tissue of oesophagus|epithelium of gullet|epithelium of oesophagus|esophageal epithelium|esophagus epithelial tissue|esophagus epithelium|gullet epithelial tissue|gullet epithelium|oesophagus epithelial tissue,,efo_slim|pheno_slim|uberon_slim|vertebrate_core,"BTO:0001578|CALOHA:TS-0698|EFO:0003041|EHDAA2:0001287|EMAPA:16835|FMA:63063|MA:0001565|NCIT:C49221|TAO:0001499|UMLS:C1179544 {source=""ncithesaurus:Esophageal_Epithelium""}|ZFA:0001499",,
UBERON:0001977,blood serum,The portion of blood plasma that excludes clotting factors.,serum,,pheno_slim|uberon_slim,"BTO:0000133|BTO:0001239|CALOHA:TS-0923|EHDAA2:0004728|EMAPA:35770|FMA:63083|MA:0002502|MESH:D044967 {sssom:mapping_justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", sssom:author_id=""https://orcid.org/0000-0001-9439-5346"", sssom:mapping_provider=""https://github.com/biopragmatics/biomappings""}|NCIT:C13325|UMLS:C0229671 {source=""ncithesaurus:Serum""}|Wikipedia:Serum_(blood)",,
UBERON:0001978,parenchyma of pancreas,,pancreas parenchyma|pancreatic parenchyma,,human_reference_atlas,EMAPA:32925|FMA:63120|MA:0000724|SCTID:371401008|VHOG:0001430,,
UBERON:0001979,venule,One of the minute vessels that collect deoxygenated blood from the capillary plexuses returns it to the veins.,,,human_reference_atlas|pheno_slim|uberon_slim|vertebrate_core,"BTO:0002626|EMAPA:35917|FMA:63130|MA:0000071|MESH:D014699|NCIT:C12818|SCTID:341687009|TAO:0005315|UMLS:C0042520 {source=""ncithesaurus:Venule""}|VHOG:0001765|Wikipedia:Venule|ZFA:0005315",,
UBERON:0001980,arteriole,The smallest division of the artery located between the muscular arteries and the capillaries[GO].,,,pheno_slim|uberon_slim|vertebrate_core,"AAO:0010253|BTO:0001997|EMAPA:35146|FMA:63182|MA:0000063|MESH:D001160|NCIT:C12672|SCTID:337724002|TAO:0002138|UMLS:C0003847 {source=""ncithesaurus:Arteriole""}|VHOG:0001763|Wikipedia:Arteriole|ZFA:0005255",,
UBERON:0001981,blood vessel,A vessel through which blood circulates in the body.,region of vascular tree organ|vascular tree organ region,,efo_slim|human_reference_atlas|pheno_slim|uberon_slim|vertebrate_core,"AAO:0011004|AEO:0000207|BTO:0001102|CALOHA:TS-0080|EFO:0000817|EHDAA2:0003252|EHDAA:240|EMAPA:32743|EMAPA:35993|FMA:50722|FMA:63183|GAID:169|MA:0000060|MAT:0000393|MESH:D001808|NCIT:C12679|NLXANAT:090901|SCTID:361097006|TAO:0002137|UMLS:C0005847 {source=""ncithesaurus:Blood_Vessel""}|VHOG:0001250|Wikipedia:Blood_vessel|XAO:0001011|ZFA:0005314",,
UBERON:0001982,capillary,Any of the smallest blood vessels connecting arterioles with venules.,blood capillary|capillary vessel,,efo_slim|human_reference_atlas|pheno_slim|uberon_slim|vertebrate_core,"AAO:0010252|BTO:0002045|CALOHA:TS-2006|EFO:0001906|EMAPA:35198|EV:0100035|FMA:63194|MA:0000065|MESH:D002196|NCIT:C12685|NLXANAT:090902|TAO:0005250|UMLS:C0935624 {source=""ncithesaurus:Capillary""}|VHOG:0001253|Wikipedia:Capillary|XAO:0000116|ZFA:0005250",,
UBERON:0001983,crypt of Lieberkuhn,The tubular intestinal glands found in the mucosal membranes.,crypt of Lieberkuhn|crypt of Lieberkühn|crypts of Lieberkühn|follicles of Lieberkühn|intestinal crypt|intestinal crypts|Lieberkuhn crypt|Lieberkuhn gland|Lieberkuhn's gland|Lieberkuhn's glands|Lieberkühn crypt,,organ_slim|pheno_slim,"EMAPA:35266|FMA:63621|MA:0001535|NCIT:C32411|SCTID:118652008|UMLS:C1621887 {source=""ncithesaurus:Crypts_of_the_Lieberkuhn""}|Wikipedia:Intestinal_crypt",,
UBERON:0001984,crypt of Lieberkuhn of large intestine,A crypt of Lieberkühn that is part of a large intestine [Automatically generated definition].,intestinal gland of large intestine|large intestinal crypt of Lieberkuhn|large intestine crypt of Lieberkuhn|large intestine intestinal gland|large intestine Lieberkühn crypt|Lieberkühn crypt of large intestine,,pheno_slim,"EMAPA:35465|FMA:63622|MA:0001544|NCIT:C32924|UMLS:C1179777 {source=""ncithesaurus:Large_Intestinal_Crypt_of_the_Lieberkuhn""}",,
UBERON:0001985,corneal endothelium,"A monolayer of specialized, flattened, mitochondria-rich cells that lines the posterior surface of the cornea and faces the anterior chamber of the eye[WP].",cornea endothelium|endothelium of cornea,,human_reference_atlas|pheno_slim|uberon_slim|vertebrate_core,"CALOHA:TS-0172|EMAPA:35935|FMA:63882|GAID:891|MA:0001242|MESH:D004728|NCIT:C12707|SCTID:368827009|TAO:0002186|UMLS:C0014259 {source=""ncithesaurus:Corneal_Endothelium""}|Wikipedia:Corneal_endothelium|ZFA:0001687",,
UBERON:0001986,endothelium,"A layer of epithelium that lines the heart, blood vessels (endothelium, vascular), lymph vessels (endothelium, lymphatic), and the serous cavities of the body[MESH]. Simple squamous epithelium which lines blood and lymphatic vessels and the heart[FMA].",,,efo_slim|human_reference_atlas|uberon_slim,"BTO:0000393|CALOHA:TS-0278|EFO:0002548|FMA:63916|GAID:520|galen:Endothelium|MESH:D004727|NCIT:C12481|SCTID:27168002|UMLS:C0014257 {source=""ncithesaurus:Endothelium""}",,
UBERON:0001987,placenta,"Organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin[GO]. The fetal portion of the placenta is known as the villous chorion. The maternal portion is known as the decidua basalis. The two portions are held together by anchoring villi that are anchored to the decidua basalis by the cytotrophoblastic shell.",allantoic placenta|eutherian placenta,,efo_slim|human_reference_atlas|organ_slim|pheno_slim|uberon_slim,"BTO:0001078|CALOHA:TS-0799|EFO:0001407|EMAPA:35689|EV:0100119|FMA:63934|GAID:379|MA:0000386|MAT:0000279|MESH:D010920|MIAA:0000279|NCIT:C13272|SCTID:181455002|UMLS:C0032043 {source=""ncithesaurus:Placenta""}|VHOG:0001266|Wikipedia:Placenta",,
UBERON:0001988,feces,"Portion of semisolid bodily waste discharged through the anus[MW,modified].",faeces|fecal material|fecal matter|piece of shit|portion of excrement|portion of faeces|portion of fecal material|portion of fecal matter|portion of feces|portionem cacas|stool,,pheno_slim|uberon_slim,"BTO:0000440|CALOHA:TS-2345|ENVO:00002003|FMA:64183|GAID:1199|galen:Feces|MA:0002509|MAT:0000053|MESH:D005243|MIAA:0000053|NCIT:C13234|UMLS:C0015733 {source=""ncithesaurus:Feces""}|Wikipedia:Feces",,
UBERON:0001989,superior cervical ganglion,Trunk ganglion which is bilaterally paired and located at the anterior end of the sympathetic ganglion chain.,superior cervical sympathetic ganglion,,efo_slim|human_reference_atlas|pheno_slim|uberon_slim|vertebrate_core,"BAMS:GSC|BAMS:SCGn|BTO:0001325|EFO:0001945|EHDAA:8943|EMAPA:18441|FMA:6467|GAID:712|MA:0001156|MESH:D017783|NCIT:C92213|RETIRED_EHDAA2:0001946|SCTID:279278002|TAO:0001572|UMLS:C0206257 {source=""ncithesaurus:Superior_Cervical_Ganglion""}|Wikipedia:Superior_cervical_ganglion|ZFA:0001572",,
UBERON:0001990,middle cervical ganglion,The small ganglion located at the level of the cricoid cartilage of the laryngeal wall.,middle cervical sympathetic ganglion,,human_reference_atlas|pheno_slim|uberon_slim,"BAMS:GMC|BTO:0000359|EHDAA:8941|EMAPA:18440|FMA:6468|MA:0001155|NCIT:C92212|RETIRED_EHDAA2:0001180|SCTID:279279005|UMLS:C0228999 {source=""ncithesaurus:Middle_Cervical_Ganglion""}|Wikipedia:Middle_cervical_ganglion",,
UBERON:0001991,cervical ganglion,"The cervical ganglia are paravertebral ganglia of the sympathetic nervous system. They consist of three paravertebral ganglia: superior cervical ganglion middle cervical ganglion inferior cervical ganglion. The inferior ganglion may be fused with the first thoracic ganglion to form a single structure, the stellate ganglion. Nerves emerging from cervical sympathetic ganglia contribute to the cardiac plexus, among other things. [WP,unvetted].",cervical sympathetic ganglion,,human_reference_atlas|uberon_slim,BTO:0000113|EMAPA:18438|FMA:6470|MA:0001153|SCTID:181100007|Wikipedia:Cervical_ganglion,,
UBERON:0001992,papillary layer of dermis,"The upper layer of the dermis beneath the epidermis, composed of dense irregular connective tissue[ncit,modified].",corpus papillary|dermis papillary layer|papillary dermis|papillary layer|papillary layer of dermis|stratum papillare|stratum papillare (dermis)|stratum papillare corii|stratum papillare dermis|superficial dermis,,pheno_slim|uberon_slim,"EMAPA:35282|FMA:64776|MA:0000800|MA:0000802|NCIT:C33630|NCIT:C94819|UMLS:C0221930 {source=""ncithesaurus:Stratum_Papillare""}|UMLS:C0682598 {source=""ncithesaurus:Papillary_Dermis""}|Wikipedia:Papillary_dermis",,
UBERON:0001993,reticular layer of dermis,"The thicker, deeper layer of the dermis, comprised of criss-crossing collagen fibers that form a strong elastic network and also containing blood and lymph vessels, nerves and nerve endings, and hair follicles.",dermis reticular layer|dermis stratum reticulare|reticular dermis|stratum reticulare|stratum reticulare dermis,,pheno_slim|uberon_slim,"EMAPA:35283|FMA:64778|MA:0000801|NCIT:C33631|NCIT:C94818|UMLS:C0682599 {source=""ncithesaurus:Reticular_Dermis""}|UMLS:C1514988 {source=""ncithesaurus:Stratum_Reticulare""}|Wikipedia:Reticular_dermis",,
UBERON:0001994,hyaline cartilage tissue,Cartilage tissue primarily composed of type II collagen (thin fibrils) and a glassy appearance.,hyaline cartilage,,pheno_slim|uberon_slim,"EMAPA:35414|FMA:64783|MA:0000109|NCIT:C32746|SCTID:39298000|UMLS:C0225362 {source=""ncithesaurus:Hyaline_Cartilage""}|VSAO:0000094|Wikipedia:Hyaline_cartilage|XAO:0004029",,
UBERON:0001995,fibrocartilage,Cartilage tissue intermediate between hyaline cartilage and dense connective tissue; contains of abundant collagen fibers; chondrocytes often arranged in columns.,fibrocartilage tissue|stratified cartilage tissue,,pheno_slim|uberon_slim,"FMA:64784|galen:Fibrocartilage|MA:0000108|MESH:D051445 {sssom:mapping_justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", sssom:author_id=""https://orcid.org/0000-0001-9439-5346"", sssom:mapping_provider=""https://github.com/biopragmatics/biomappings""}|NCIT:C32599|SCTID:91685003|UMLS:C0684077 {source=""ncithesaurus:Fibrocartilage""}|VSAO:0000103|Wikipedia:Fibrocartilage|XAO:0004028",,
UBERON:0001996,elastic cartilage tissue,Cartilage tissue that is flexible and contains abundant elastic fibers.,elastic cartilage|elastic cartilage tissue|yellow elastic cartilage|yellow elastic cartilage tissue,,pheno_slim|uberon_slim,"FMA:64785|MA:0000107|MA:0000485|NCIT:C32494|UMLS:C0682559 {source=""ncithesaurus:Elastic_Cartilage""}|VSAO:0000091|Wikipedia:Elastic_cartilage|XAO:0004197",,
UBERON:0001997,olfactory epithelium,A sensory epithelium inside the nasal cavity that is responsible for detecting odors[WP].,main olfactory epithelium|nasal cavity olfactory epithelium|olfactory membrane|olfactory sensory epithelium|sensory olfactory epithelium,UBERON:0004853,efo_slim|pheno_slim|uberon_slim|vertebrate_core,"AAO:0010158|BIRNLEX:2703|BTO:0000108|CALOHA:TS-0703|EFO:0001972|EHDAA2:0001228|EHDAA:4774|EMAPA:17606|FMA:64803|MA:0001325|MAT:0000445|NCIT:C33203|neuronames:1900 {source=""BIRNLEX:2703""}|SCTID:37623003|TAO:0000554|UMLS:C0599332 {source=""BIRNLEX:2703"", source=""ncithesaurus:Olfactory_Epithelium""}|VHOG:0000985|Wikipedia:Olfactory_epithelium|ZFA:0000554",,
UBERON:0001998,sternocostal joint,"Arthrodial joints, with the exception of the first, in which the cartilage is directly united with the sternum, and which is, therefore, a synarthrodial articulation.",articulatio sternocostalis|costo sternal joint|costosternal joint|sternochondral joint|sternocostal synovial joint|synovial sternocostal joint,,,"FMA:7954|GAID:271|MA:0001512|MESH:D013248|NCIT:C33617|SCTID:361860002|UMLS:C1305902 {source=""ncithesaurus:Sternocostal_Joint""}|Wikipedia:Sternocostal_joints",,
UBERON:0001999,iliopsoas,Anatomical cluster consisting of the iliacus and the psoas major[WP].,Hyrtl's muscle|iliopsoas muscle|illopsoas,,uberon_slim,"BTO:0000621|EHDAA2:0000812|EHDAA:9458|EMAPA:18520|FMA:64918|MA:0002321|NCIT:C32764|SCTID:181668001|UMLS:C0224417 {source=""ncithesaurus:Iliopsoas_Muscle""}|VHOG:0001005|Wikipedia:Iliopsoas",,
UBERON:0002000,gluteal muscle,"On of the muscles that make up the buttocks: the gluteus maximus muscle, gluteus medius muscle and gluteus minimus muscle.",,,human_reference_atlas|pheno_slim|uberon_slim,"BTO:0000531|EHDAA2:0000715|EMAPA:18186|FMA:64922|MA:0000535|NCIT:C78205|UMLS:C1744702 {source=""ncithesaurus:Gluteal_Muscle""}|VHOG:0001316|Wikipedia:Gluteal_muscles",,
UBERON:0002001,joint of rib,"Any joint that connects a rib to another structure (or another rib). Examples: costochondral, costovertebral, interchondral, sternocostal joints.",rib joint,,,"FMA_RETIRED:64994|MA:0001508|NCIT:C49575|SCTID:263314001|UMLS:C1261194 {source=""ncithesaurus:Joint_of_the_Rib""}",,
